Date,Open,High,Low,Close,Adj Close,Volume
2000-04-12,215.6493377685547,231.42855834960938,214.77272033691406,219.1558380126953,219.1558380126953,1825
2000-04-13,210.3896026611328,215.6493377685547,198.1168670654297,215.6493377685547,215.6493377685547,3251
2000-04-14,220.90907287597656,243.70127868652344,211.26622009277344,211.26622009277344,211.26622009277344,6160
2000-04-17,169.7142791748047,204.07791137695312,169.7142791748047,203.37661743164062,203.37661743164062,6102
2000-04-18,217.402587890625,220.90907287597656,211.26622009277344,220.90907287597656,220.90907287597656,7129
2000-04-19,233.1818084716797,234.93505859375,219.1558380126953,226.1688232421875,226.1688232421875,3764
2000-04-20,229.49998474121094,229.49998474121094,217.57791137695312,224.4155731201172,224.4155731201172,1368
2000-04-21,224.4155731201172,224.4155731201172,224.4155731201172,224.4155731201172,224.4155731201172,0
2000-04-24,224.4155731201172,224.4155731201172,224.4155731201172,224.4155731201172,224.4155731201172,0
2000-04-25,210.3896026611328,224.4155731201172,210.3896026611328,224.4155731201172,224.4155731201172,1882
2000-04-26,227.9220733642578,227.9220733642578,206.00648498535156,215.6493377685547,215.6493377685547,2053
2000-04-27,205.30519104003906,208.6363525390625,189.7012939453125,189.7012939453125,189.7012939453125,2110
2000-04-28,200.74673461914062,203.37661743164062,185.84414672851562,185.84414672851562,185.84414672851562,3194
2000-05-01,185.84414672851562,185.84414672851562,185.84414672851562,185.84414672851562,185.84414672851562,0
2000-05-02,194.61038208007812,197.5908966064453,192.50648498535156,192.50648498535156,192.50648498535156,4734
2000-05-03,195.48699951171875,203.37661743164062,189.3506317138672,192.8571319580078,192.8571319580078,1540
2000-05-04,191.1038818359375,201.6233673095703,191.1038818359375,194.61038208007812,194.61038208007812,1311
2000-05-05,203.37661743164062,205.12985229492188,198.1168670654297,199.1688232421875,199.1688232421875,1711
2000-05-08,200.04544067382812,206.70777893066406,200.04544067382812,205.4805145263672,205.4805145263672,741
2000-05-09,205.4805145263672,205.4805145263672,205.4805145263672,205.4805145263672,205.4805145263672,0
2000-05-10,205.4805145263672,205.4805145263672,205.4805145263672,205.4805145263672,205.4805145263672,0
2000-05-11,198.1168670654297,198.99349975585938,192.8571319580078,196.36363220214844,196.36363220214844,1654
2000-05-12,196.53895568847656,196.53895568847656,188.1233673095703,194.61038208007812,194.61038208007812,912
2000-05-15,191.1038818359375,197.94154357910156,190.402587890625,196.36363220214844,196.36363220214844,1140
2000-05-16,193.03245544433594,199.8701171875,192.8571319580078,199.8701171875,199.8701171875,912
2000-05-17,200.74673461914062,201.6233673095703,193.03245544433594,194.96102905273438,194.96102905273438,1482
2000-05-18,193.5584259033203,196.36363220214844,188.1233673095703,194.61038208007812,194.61038208007812,741
2000-05-19,194.61038208007812,194.61038208007812,184.0908966064453,184.0908966064453,184.0908966064453,1083
2000-05-22,175.3246612548828,183.2142791748047,168.31167602539062,172.69479370117188,172.69479370117188,3536
2000-05-23,168.31167602539062,173.57142639160156,168.31167602539062,171.81817626953125,171.81817626953125,1882
2000-05-24,157.967529296875,163.05194091796875,150.77920532226562,154.3733673095703,154.3733673095703,3194
2000-05-25,163.05194091796875,169.7142791748047,161.29869079589844,166.03245544433594,166.03245544433594,3935
2000-05-26,161.29869079589844,163.05194091796875,150.77920532226562,155.9512939453125,155.9512939453125,1825
2000-05-29,152.53245544433594,155.16232299804688,150.77920532226562,150.77920532226562,150.77920532226562,969
2000-05-30,150.77920532226562,152.53245544433594,143.94154357910156,144.11688232421875,144.11688232421875,1140
2000-05-31,149.902587890625,158.49349975585938,149.902587890625,156.03895568847656,156.03895568847656,1311
2000-06-01,156.03895568847656,163.05194091796875,154.46102905273438,163.05194091796875,163.05194091796875,855
2000-06-02,164.80519104003906,170.06492614746094,163.05194091796875,170.06492614746094,170.06492614746094,1597
2000-06-05,171.64285278320312,171.81817626953125,161.29869079589844,167.43505859375,167.43505859375,1825
2000-06-06,164.80519104003906,167.96102905273438,154.11038208007812,160.59739685058594,160.59739685058594,3365
2000-06-07,158.31817626953125,165.33116149902344,158.31817626953125,161.6493377685547,161.6493377685547,2338
2000-06-08,165.1558380126953,171.81817626953125,165.1558380126953,166.90908813476562,166.90908813476562,3137
2000-06-09,171.64285278320312,177.07791137695312,169.8896026611328,173.39608764648438,173.39608764648438,3080
2000-06-12,173.39608764648438,173.39608764648438,173.39608764648438,173.39608764648438,173.39608764648438,0
2000-06-13,173.57142639160156,173.57142639160156,169.8896026611328,172.51947021484375,172.51947021484375,1682
2000-06-14,173.39608764648438,182.16232299804688,170.5908966064453,180.23374938964844,180.23374938964844,2965
2000-06-15,176.37661743164062,181.98699951171875,175.3246612548828,175.3246612548828,175.3246612548828,827
2000-06-16,171.81817626953125,175.3246612548828,164.80519104003906,172.8701171875,172.8701171875,484
2000-06-19,165.1558380126953,173.22076416015625,163.05194091796875,170.06492614746094,170.06492614746094,1511
2000-06-20,169.36363220214844,169.36363220214844,163.402587890625,168.31167602539062,168.31167602539062,256
2000-06-21,163.05194091796875,164.1038818359375,158.14285278320312,162.7012939453125,162.7012939453125,2652
2000-06-22,157.967529296875,162.35064697265625,154.81167602539062,155.6883087158203,155.6883087158203,1140
2000-06-23,156.03895568847656,156.03895568847656,140.25973510742188,146.22076416015625,146.22076416015625,1654
2000-06-26,146.57142639160156,160.07142639160156,145.1688232421875,153.58441162109375,153.58441162109375,3108
2000-06-27,154.28570556640625,167.96102905273438,152.53245544433594,167.96102905273438,167.96102905273438,1597
2000-06-28,171.64285278320312,171.64285278320312,157.79220581054688,166.5584259033203,166.5584259033203,912
2000-06-29,170.5908966064453,170.5908966064453,153.58441162109375,153.58441162109375,153.58441162109375,1825
2000-06-30,153.58441162109375,161.29869079589844,151.12986755371094,156.03895568847656,156.03895568847656,912
2000-07-03,160.9480438232422,160.9480438232422,156.3896026611328,156.3896026611328,156.3896026611328,427
2000-07-04,152.53245544433594,157.79220581054688,150.6038818359375,150.77920532226562,150.77920532226562,712
2000-07-05,154.98699951171875,154.98699951171875,149.02597045898438,149.06103515625,149.06103515625,541
2000-07-06,147.27272033691406,148.67532348632812,140.25973510742188,148.3246612548828,148.3246612548828,1882
2000-07-07,148.3246612548828,148.3246612548828,148.3246612548828,148.3246612548828,148.3246612548828,0
2000-07-10,158.49349975585938,167.96102905273438,158.49349975585938,164.1038818359375,164.1038818359375,2338
2000-07-11,164.80519104003906,165.75193786621094,161.29869079589844,163.22726440429688,163.22726440429688,541
2000-07-12,162.7012939453125,162.7012939453125,154.28570556640625,154.28570556640625,154.28570556640625,1140
2000-07-13,154.28570556640625,154.28570556640625,154.28570556640625,154.28570556640625,154.28570556640625,0
2000-07-14,154.28570556640625,154.28570556640625,154.28570556640625,154.28570556640625,154.28570556640625,0
2000-07-17,161.29869079589844,168.66232299804688,160.2467498779297,165.50648498535156,165.50648498535156,2794
2000-07-18,161.29869079589844,174.97401428222656,161.29869079589844,164.80519104003906,164.80519104003906,6616
2000-07-19,170.06492614746094,170.06492614746094,161.5090789794922,167.96102905273438,167.96102905273438,1511
2000-07-20,167.96102905273438,170.06492614746094,166.5584259033203,169.8896026611328,169.8896026611328,941
2000-07-21,168.31167602539062,170.76622009277344,166.5584259033203,166.5584259033203,166.5584259033203,941
2000-07-24,171.467529296875,171.467529296875,168.31167602539062,171.2571258544922,171.2571258544922,884
2000-07-25,173.57142639160156,173.57142639160156,170.09999084472656,173.57142639160156,173.57142639160156,884
2000-07-26,171.81817626953125,173.53634643554688,169.53895568847656,169.53895568847656,169.53895568847656,655
2000-07-27,170.06492614746094,173.11557006835938,168.31167602539062,168.94284057617188,168.94284057617188,712
2000-07-28,167.78570556640625,167.78570556640625,166.5584259033203,166.5584259033203,166.5584259033203,684
2000-07-31,166.5584259033203,168.1363525390625,165.1558380126953,167.96102905273438,167.96102905273438,627
2000-08-01,173.57142639160156,173.57142639160156,164.9805145263672,166.5584259033203,166.5584259033203,6673
2000-08-02,168.31167602539062,168.31167602539062,165.1558380126953,165.1558380126953,165.1558380126953,199
2000-08-03,167.25973510742188,168.31167602539062,164.80519104003906,164.80519104003906,164.80519104003906,541
2000-08-04,168.31167602539062,168.31167602539062,166.5584259033203,166.90908813476562,166.90908813476562,855
2000-08-07,166.5584259033203,169.36363220214844,166.5584259033203,169.36363220214844,169.36363220214844,1511
2000-08-08,170.06492614746094,173.57142639160156,169.36363220214844,171.81817626953125,171.81817626953125,1055
2000-08-09,171.81817626953125,173.57142639160156,166.5584259033203,173.22076416015625,173.22076416015625,655
2000-08-10,168.66232299804688,173.22076416015625,168.66232299804688,173.22076416015625,173.22076416015625,285
2000-08-11,173.22076416015625,173.22076416015625,169.36363220214844,171.81817626953125,171.81817626953125,313
2000-08-14,173.57142639160156,176.37661743164062,171.81817626953125,176.37661743164062,176.37661743164062,1711
2000-08-15,177.95452880859375,179.70777893066406,177.95452880859375,179.70777893066406,179.70777893066406,1083
2000-08-16,179.8831024169922,186.19479370117188,179.8831024169922,186.19479370117188,186.19479370117188,1425
2000-08-17,187.59739685058594,203.2012939453125,184.26622009277344,196.36363220214844,196.36363220214844,2623
2000-08-18,201.6233673095703,201.6233673095703,193.3831024169922,194.61038208007812,194.61038208007812,741
2000-08-21,192.50648498535156,196.36363220214844,190.05194091796875,193.03245544433594,193.03245544433594,1026
2000-08-22,195.66232299804688,203.2012939453125,193.03245544433594,201.27272033691406,201.27272033691406,3022
2000-08-23,203.02597045898438,203.02597045898438,197.4155731201172,199.8701171875,199.8701171875,1397
2000-08-24,201.27272033691406,201.27272033691406,198.1168670654297,198.1168670654297,198.1168670654297,741
2000-08-25,198.1168670654297,199.51947021484375,192.8571319580078,198.81817626953125,198.81817626953125,627
2000-08-28,199.8701171875,201.6233673095703,198.81817626953125,201.6233673095703,201.6233673095703,2281
2000-08-29,201.6233673095703,203.02597045898438,200.9220733642578,203.02597045898438,203.02597045898438,1397
2000-08-30,203.37661743164062,220.3831024169922,198.1168670654297,217.402587890625,217.402587890625,5618
2000-08-31,218.1038818359375,218.1038818359375,210.3896026611328,212.84414672851562,212.84414672851562,1511
2000-09-01,213.89608764648438,215.6493377685547,210.3896026611328,210.3896026611328,210.3896026611328,2167
2000-09-04,213.89608764648438,215.29869079589844,206.53245544433594,214.0714111328125,214.0714111328125,1597
2000-09-05,213.19479370117188,213.19479370117188,203.37661743164062,203.37661743164062,203.37661743164062,1682
2000-09-06,203.37661743164062,210.3896026611328,197.06492614746094,210.3896026611328,210.3896026611328,770
2000-09-07,209.16232299804688,209.16232299804688,199.8701171875,203.37661743164062,203.37661743164062,484
2000-09-08,204.6038818359375,205.12985229492188,199.8701171875,204.07791137695312,204.07791137695312,313
2000-09-11,204.95452880859375,217.05194091796875,199.8701171875,217.05194091796875,217.05194091796875,4391
2000-09-12,216.7012939453125,216.7012939453125,201.6233673095703,208.28570556640625,208.28570556640625,541
2000-09-13,208.28570556640625,208.28570556640625,208.28570556640625,208.28570556640625,208.28570556640625,0
2000-09-14,209.51296997070312,209.51296997070312,200.04544067382812,206.1818084716797,206.1818084716797,399
2000-09-15,206.8831024169922,206.8831024169922,200.22076416015625,202.49998474121094,202.49998474121094,627
2000-09-18,202.49998474121094,203.02597045898438,192.8571319580078,199.8701171875,199.8701171875,2281
