Date,Open,High,Low,Close,Adj Close,Volume
1995-11-27,15.399999618530273,15.399999618530273,15.25,15.274999618530273,8.241448402404785,463576
1995-11-28,15.274999618530273,15.574999809265137,15.274999618530273,15.475000381469727,8.349356651306152,177824
1995-11-29,15.550000190734863,15.699999809265137,15.475000381469727,15.675000190734863,8.457263946533203,107904
1995-11-30,15.625,15.625,15.300000190734863,15.300000190734863,8.254937171936035,160440
1995-12-01,15.600000381469727,15.600000381469727,15.324999809265137,15.425000190734863,8.322379112243652,85384
1995-12-04,15.425000190734863,15.425000190734863,15.050000190734863,15.050000190734863,8.120051383972168,40928
1995-12-05,15.25,15.350000381469727,15.175000190734863,15.324999809265137,8.268425941467285,42128
1995-12-06,15.274999618530273,15.625,15.274999618530273,15.600000381469727,8.416797637939453,57496
1995-12-07,15.600000381469727,15.824999809265137,15.475000381469727,15.824999809265137,8.53819465637207,35168
1995-12-08,15.925000190734863,15.925000190734863,15.725000381469727,15.774999618530273,8.51121711730957,146216
1995-12-11,15.925000190734863,15.925000190734863,15.625,15.625,8.430285453796387,28712
1995-12-12,15.625,15.824999809265137,15.5,15.625,8.430285453796387,9664
1995-12-13,15.625,15.625,15.524999618530273,15.625,8.430285453796387,6656
1995-12-14,15.625,15.725000381469727,15.600000381469727,15.725000381469727,8.48424243927002,11008
1995-12-15,15.75,15.75,15.550000190734863,15.75,8.49772834777832,2048
1995-12-18,15.699999809265137,15.699999809265137,15.625,15.625,8.430285453796387,5800
1995-12-19,15.550000190734863,15.600000381469727,15.5,15.5,8.36284351348877,27280
1995-12-20,15.600000381469727,15.75,15.5,15.699999809265137,8.47075080871582,50976
1995-12-21,15.699999809265137,15.699999809265137,15.600000381469727,15.675000190734863,8.457263946533203,26344
1995-12-22,15.75,15.925000190734863,15.75,15.925000190734863,8.592146873474121,47168
1995-12-25,15.925000190734863,15.925000190734863,15.925000190734863,15.925000190734863,8.592146873474121,0
1995-12-26,15.600000381469727,15.925000190734863,15.5,15.899999618530273,8.578658103942871,2656
1995-12-27,15.899999618530273,15.975000381469727,15.850000381469727,15.975000381469727,8.619124412536621,22576
1995-12-28,15.975000381469727,15.975000381469727,15.824999809265137,15.899999618530273,8.578658103942871,7568
1995-12-29,15.925000190734863,15.975000381469727,15.850000381469727,15.975000381469727,8.619124412536621,14936
1996-01-01,15.975000381469727,15.975000381469727,15.975000381469727,15.975000381469727,8.619124412536621,0
1996-01-02,16.0,16.0,15.975000381469727,15.975000381469727,8.619124412536621,888
1996-01-03,15.824999809265137,16.0,15.625,16.0,8.632612228393555,5528
1996-01-04,16.0,16.0,15.699999809265137,15.824999809265137,8.53819465637207,46440
1996-01-05,15.975000381469727,16.0,15.925000190734863,16.0,8.632612228393555,14280
1996-01-08,16.0,16.200000762939453,16.0,16.200000762939453,8.740521430969238,101904
1996-01-09,16.125,16.149999618530273,15.75,16.0,8.632612228393555,12744
1996-01-10,16.075000762939453,16.200000762939453,16.0,16.200000762939453,8.740521430969238,12744
1996-01-11,16.149999618530273,17.0,16.149999618530273,17.0,9.172151565551758,22696
1996-01-12,16.950000762939453,17.524999618530273,16.950000762939453,17.524999618530273,9.455409049987793,21184
1996-01-15,17.524999618530273,17.524999618530273,17.149999618530273,17.375,9.374479293823242,15728
1996-01-16,17.375,17.524999618530273,17.350000381469727,17.524999618530273,9.455409049987793,22968
1996-01-17,17.524999618530273,17.575000762939453,17.149999618530273,17.524999618530273,9.455409049987793,35832
1996-01-18,17.725000381469727,17.875,17.299999237060547,17.299999237060547,9.334012985229492,12840
1996-01-19,17.5,17.524999618530273,17.5,17.524999618530273,9.455409049987793,12704
1996-01-22,17.575000762939453,18.200000762939453,17.575000762939453,17.799999237060547,9.603781700134277,8640
1996-01-23,18.049999237060547,18.25,17.924999237060547,18.100000381469727,9.765643119812012,15696
1996-01-24,18.100000381469727,18.100000381469727,17.524999618530273,17.575000762939453,9.482388496398926,63288
1996-01-25,17.850000381469727,17.875,17.5,17.5,9.441922187805176,18208
1996-01-26,17.450000762939453,17.725000381469727,17.424999237060547,17.5,9.441922187805176,170320
1996-01-29,17.575000762939453,17.674999237060547,17.5,17.674999237060547,9.53633975982666,14552
1996-01-30,17.700000762939453,17.850000381469727,17.674999237060547,17.850000381469727,9.630757331848145,42256
1996-01-31,18.100000381469727,18.299999237060547,17.950000762939453,18.299999237060547,9.873550415039062,15944
1996-02-01,18.399999618530273,18.975000381469727,18.399999618530273,18.674999237060547,10.075879096984863,9664
1996-02-02,19.024999618530273,19.450000762939453,19.024999618530273,19.200000762939453,10.359137535095215,43160
1996-02-05,19.274999618530273,19.274999618530273,18.899999618530273,19.024999618530273,10.264718055725098,23360
1996-02-06,18.875,19.049999237060547,18.875,18.975000381469727,10.237738609313965,23560
1996-02-07,19.049999237060547,19.25,19.049999237060547,19.25,10.386114120483398,16352
1996-02-08,19.274999618530273,19.450000762939453,19.200000762939453,19.350000381469727,10.440068244934082,61952
1996-02-09,19.325000762939453,19.350000381469727,19.200000762939453,19.350000381469727,10.440068244934082,13040
1996-02-12,19.350000381469727,19.350000381469727,19.25,19.350000381469727,10.440068244934082,12720
1996-02-13,19.325000762939453,19.350000381469727,19.25,19.25,10.386114120483398,23384
1996-02-14,19.350000381469727,19.450000762939453,19.25,19.450000762939453,10.494020462036133,30640
1996-02-15,19.450000762939453,19.450000762939453,19.399999618530273,19.399999618530273,10.467042922973633,2832
1996-02-16,19.399999618530273,19.399999618530273,19.274999618530273,19.399999618530273,10.467042922973633,7472
1996-02-19,19.450000762939453,19.450000762939453,18.950000762939453,18.950000762939453,10.224250793457031,30248
1996-02-20,19.350000381469727,19.350000381469727,18.950000762939453,18.950000762939453,10.224250793457031,6408
1996-02-21,19.049999237060547,19.049999237060547,19.024999618530273,19.049999237060547,10.278205871582031,42272
1996-02-22,19.174999237060547,19.174999237060547,18.950000762939453,19.174999237060547,10.345649719238281,2120
1996-02-23,19.25,19.350000381469727,19.174999237060547,19.25,10.386114120483398,6624
