Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,40.29999923706055,41.7400016784668,39.79999923706055,40.0,28.378253936767578,3799
2000-01-04,39.54999923706055,40.0,38.5099983215332,38.599998474121094,27.385007858276367,8174
2000-01-05,38.20000076293945,38.70000076293945,38.0,38.400001525878906,27.243125915527344,3847
2000-01-06,37.54999923706055,38.5,37.5099983215332,38.5,27.31406021118164,7344
2000-01-07,38.5,39.0,38.099998474121094,38.900001525878906,27.59785270690918,3010
2000-01-10,39.0,39.45000076293945,38.599998474121094,38.599998474121094,27.385007858276367,3443
2000-01-11,38.599998474121094,39.0,38.5,38.5,27.31406021118164,2213
2000-01-12,38.5,39.0,38.099998474121094,38.099998474121094,27.03028106689453,2144
2000-01-13,38.099998474121094,38.79999923706055,38.0,38.11000061035156,27.037376403808594,1794
2000-01-14,38.5,39.0,38.5,38.869998931884766,27.576562881469727,3424
2000-01-17,38.5,38.900001525878906,38.0,38.900001525878906,27.59785270690918,2968
2000-01-18,38.0,38.400001525878906,37.54999923706055,37.54999923706055,26.640085220336914,10796
2000-01-19,37.599998474121094,37.959999084472656,37.52000045776367,37.900001525878906,26.888397216796875,2195
2000-01-20,37.52000045776367,38.20000076293945,37.52000045776367,37.52000045776367,26.618803024291992,3823
2000-01-21,37.54999923706055,38.0,37.5,37.5099983215332,26.611703872680664,6948
2000-01-24,37.5,37.7599983215332,37.33000183105469,37.54999923706055,26.640085220336914,5837
2000-01-25,37.29999923706055,38.04999923706055,37.20000076293945,37.5,26.604612350463867,27785
2000-01-26,37.20000076293945,38.150001525878906,37.20000076293945,38.150001525878906,27.06575584411621,5809
2000-01-27,37.11000061035156,38.20000076293945,37.11000061035156,37.900001525878906,26.888397216796875,4622
2000-01-28,37.29999923706055,38.099998474121094,37.29999923706055,38.099998474121094,27.03028106689453,3761
2000-01-31,37.709999084472656,38.900001525878906,37.709999084472656,38.900001525878906,27.59785270690918,7831
2000-02-01,37.79999923706055,38.0,37.5,38.0,26.9593448638916,6791
2000-02-02,37.20000076293945,38.0,37.20000076293945,37.25,26.427248001098633,5285
2000-02-03,37.400001525878906,38.0,37.349998474121094,37.349998474121094,26.498191833496094,4272
2000-02-04,38.0,38.0,37.349998474121094,37.70000076293945,26.746496200561523,6981
2000-02-07,38.0,39.0,37.25,39.0,27.668790817260742,10653
2000-02-08,38.0,39.0,37.400001525878906,37.400001525878906,26.53366470336914,1936
2000-02-09,37.400001525878906,39.290000915527344,37.400001525878906,38.900001525878906,27.59785270690918,4649
2000-02-10,38.599998474121094,40.0,38.599998474121094,38.599998474121094,27.385007858276367,6465
2000-02-11,39.5,39.5,38.25,38.5,27.31406021118164,6185
2000-02-14,38.099998474121094,39.0,38.0099983215332,38.900001525878906,27.59785270690918,3058
2000-02-15,38.099998474121094,38.95000076293945,37.0,37.5,26.604612350463867,5344
2000-02-16,38.150001525878906,38.5,37.099998474121094,38.5,27.31406021118164,4949
2000-02-17,38.56999969482422,38.79999923706055,37.900001525878906,38.79999923706055,27.526901245117188,3416
2000-02-18,38.95000076293945,39.5,38.79999923706055,39.5,28.023523330688477,25506
2000-02-21,37.0099983215332,37.029998779296875,37.0099983215332,37.029998779296875,26.271162033081055,987
2000-02-22,36.599998474121094,38.5,36.599998474121094,38.0,26.9593448638916,1855
2000-02-23,38.0,38.0,36.599998474121094,37.0,26.24988555908203,3227
2000-02-24,37.0,38.79999923706055,37.0,38.5,27.31406021118164,1330
2000-02-25,36.70000076293945,37.0,36.70000076293945,36.709999084472656,26.044137954711914,845
2000-02-28,36.70000076293945,37.0,36.099998474121094,37.0,26.24988555908203,1429
2000-02-29,38.0,38.0,36.0,36.0,25.540428161621094,4147
2000-03-01,35.0,35.099998474121094,32.5,32.5,23.05732536315918,7743
2000-03-02,32.5,32.5,31.600000381469727,32.0,22.702600479125977,14768
2000-03-03,33.599998474121094,33.599998474121094,32.0,33.54999923706055,23.802257537841797,2010
2000-03-06,32.5,33.29999923706055,32.5,33.0099983215332,23.419145584106445,2101
2000-03-07,32.9900016784668,33.599998474121094,31.700000762939453,33.349998474121094,23.660364151000977,4331
2000-03-08,32.0,33.0,31.700000762939453,31.700000762939453,22.489763259887695,11654
