Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,595.0,549.0,595.0,595.0,475.5221862792969,0
2000-01-05,527.0,527.0,527.0,527.0,421.17681884765625,1
2000-01-06,520.0,520.0,520.0,520.0,415.5824279785156,1
2000-01-07,520.0,520.0,520.0,520.0,415.5824279785156,0
2000-01-10,474.0,474.1000061035156,474.0,474.1000061035156,378.8992919921875,41
2000-01-11,484.0,484.0,484.0,484.0,386.81134033203125,1
2000-01-12,490.1000061035156,490.1000061035156,490.0,490.0,391.6065368652344,5
2000-01-13,500.0,500.0,500.0,500.0,399.5985107421875,4
2000-01-14,476.1000061035156,476.1000061035156,476.1000061035156,476.1000061035156,380.4977111816406,10
2000-01-17,473.0,473.0,473.0,473.0,378.02020263671875,5
2000-01-18,473.0,473.0,473.0,473.0,378.02020263671875,4
2000-01-19,500.0,500.0,500.0,500.0,399.5985107421875,1
2000-01-20,500.0,500.0,500.0,500.0,399.5985107421875,1
2000-01-21,500.0,500.0,476.6000061035156,476.6000061035156,380.8973083496094,4
2000-01-24,500.0,500.0,500.0,500.0,399.5985107421875,1
2000-01-25,500.0,500.0,500.0,500.0,399.5985107421875,4
2000-01-26,475.0,475.0,475.0,475.0,379.6185607910156,1
2000-01-27,475.0,475.0,475.0,475.0,379.6185607910156,4
2000-01-28,475.0,475.0,475.0,475.0,379.6185607910156,1
2000-01-31,475.0,475.0,470.0,470.0,375.6225891113281,3
2000-02-01,499.0,499.0,499.0,499.0,398.79931640625,1
2000-02-02,499.0,499.0,499.0,499.0,398.79931640625,1
2000-02-03,468.0,468.0,468.0,468.0,374.02423095703125,1
2000-02-04,468.0,468.0,468.0,468.0,374.02423095703125,6
2000-02-07,468.0,468.0,468.0,468.0,374.02423095703125,1
2000-02-08,457.0,457.0,457.0,457.0,365.2330322265625,2
2000-02-09,452.0,452.0,430.0,430.0,343.6546936035156,15
2000-02-10,452.0,452.0,452.0,452.0,361.23699951171875,5
2000-02-11,457.0,457.0,457.0,457.0,365.2330322265625,1
2000-02-14,456.8999938964844,456.8999938964844,456.8999938964844,456.8999938964844,365.15313720703125,1
2000-02-15,456.0,456.0,456.0,456.0,364.433837890625,1
2000-02-16,456.0,456.0,456.0,456.0,364.433837890625,1
2000-02-17,456.0,456.0,456.0,456.0,364.433837890625,1
2000-02-18,433.0,433.0,433.0,433.0,346.05230712890625,14
2000-02-21,455.0,455.0,455.0,455.0,363.6346740722656,1
2000-02-22,455.0,455.0,455.0,455.0,363.6346740722656,1
2000-02-23,455.0,455.0,455.0,455.0,363.6346740722656,1
2000-02-24,430.0,430.0,430.0,430.0,343.6546936035156,65
2000-02-25,455.0,455.0,455.0,455.0,363.6346740722656,1
2000-02-28,455.0,455.0,455.0,455.0,363.6346740722656,1
2000-02-29,455.0,455.0,455.0,455.0,363.6346740722656,1
