Date,Open,High,Low,Close,Adj Close,Volume
2021-09-23,20.0,20.100000381469727,17.6200008392334,19.0,18.7560977935791,4047836
2021-09-24,19.899999618530273,20.0,18.902000427246094,20.0,19.74325942993164,747332
2021-09-27,20.049999237060547,20.600000381469727,19.899999618530273,20.600000381469727,20.33555793762207,250120
2021-09-28,20.53499984741211,21.299999237060547,20.385000228881836,20.6299991607666,20.365171432495117,122481
2021-09-29,20.889999389648438,20.889999389648438,20.0,20.0,19.74325942993164,110730
2021-09-30,20.200000762939453,20.604999542236328,19.979999542236328,20.0,19.74325942993164,49436
2021-10-01,20.125,20.274999618530273,20.0,20.274999618530273,20.01473045349121,4595
2021-10-04,20.790000915527344,20.825000762939453,20.299999237060547,20.389999389648438,20.128253936767578,16579
2021-10-05,20.399999618530273,20.399999618530273,20.06999969482422,20.100000381469727,19.841976165771484,3834
2021-10-06,20.100000381469727,20.25,20.0,20.09000015258789,19.83210563659668,3092
2021-10-07,20.100000381469727,20.40999984741211,20.020000457763672,20.100000381469727,19.841976165771484,41779
2021-10-08,20.290000915527344,20.290000915527344,19.799999237060547,20.0,19.74325942993164,76568
2021-10-11,20.0,20.19499969482422,19.799999237060547,19.996000289916992,19.73931121826172,10046
2021-10-12,19.920000076293945,20.399999618530273,19.899999618530273,20.0,19.74325942993164,22565
2021-10-13,20.0,20.190000534057617,19.84000015258789,20.0,19.74325942993164,17165
2021-10-14,20.0,20.190000534057617,19.871999740600586,20.190000534057617,19.930822372436523,7635
2021-10-15,20.0,20.399999618530273,20.0,20.399999618530273,20.138124465942383,3655
2021-10-18,20.399999618530273,20.5,20.0049991607666,20.100000381469727,19.841976165771484,37608
2021-10-19,20.200000762939453,20.299999237060547,20.0,20.020000457763672,19.763004302978516,16961
2021-10-20,20.0,20.200000762939453,20.0,20.100000381469727,19.841976165771484,6832
2021-10-21,20.200000762939453,20.200000762939453,19.81999969482422,20.0,19.74325942993164,13511
2021-10-22,20.0,20.125,19.959999084472656,20.125,19.866655349731445,8264
2021-10-25,20.0,20.100000381469727,19.950000762939453,20.100000381469727,19.841976165771484,734
2021-10-26,19.899999618530273,20.094999313354492,19.860000610351562,19.899999618530273,19.644542694091797,2290
2021-10-27,19.802000045776367,20.200000762939453,19.75,20.200000762939453,19.940692901611328,3363
2021-10-28,19.802000045776367,20.399999618530273,19.756000518798828,20.399999618530273,20.138124465942383,3940
2021-10-29,19.802000045776367,20.350000381469727,19.802000045776367,20.350000381469727,20.088768005371094,1861
2021-11-01,19.95199966430664,20.299999237060547,19.802000045776367,19.983999252319336,19.72746467590332,4967
2021-11-02,19.799999237060547,20.395000457763672,19.799999237060547,20.09000015258789,19.83210563659668,6240
2021-11-03,20.260000228881836,20.350000381469727,19.799999237060547,20.350000381469727,20.088768005371094,4006
2021-11-04,19.959999084472656,20.19499969482422,19.899999618530273,19.899999618530273,19.644542694091797,3096
2021-11-05,20.075000762939453,20.075000762939453,19.799999237060547,19.81999969482422,19.565570831298828,3208
2021-11-08,19.700000762939453,19.809999465942383,19.149999618530273,19.158000946044922,18.91206932067871,16522
2021-11-09,19.99799919128418,19.99799919128418,19.100000381469727,19.200000762939453,18.95353126525879,10242
2021-11-10,19.299999237060547,19.63800048828125,19.00200080871582,19.00200080871582,18.758071899414062,2497
2021-11-11,19.79599952697754,19.79599952697754,19.0,19.0,18.7560977935791,2170
2021-11-12,19.899999618530273,19.899999618530273,19.158000946044922,19.5,19.249679565429688,3390
2021-11-15,19.700000762939453,19.898000717163086,19.010000228881836,19.440000534057617,19.190448760986328,4536
2021-11-16,19.450000762939453,19.450000762939453,19.020000457763672,19.049999237060547,18.80545425415039,6163
2021-11-17,19.100000381469727,19.49799919128418,19.100000381469727,19.389999389648438,19.141090393066406,3912
2021-11-18,19.40999984741211,19.600000381469727,19.253999710083008,19.600000381469727,19.3483943939209,2520
2021-11-19,19.600000381469727,19.898000717163086,19.16200065612793,19.399999618530273,19.150962829589844,5239
2021-11-22,19.850000381469727,19.850000381469727,19.010000228881836,19.5,19.249679565429688,3713
2021-11-23,19.74799919128418,19.790000915527344,19.149999618530273,19.790000915527344,19.53595733642578,2642
2021-11-24,19.02199935913086,19.65399932861328,19.00200080871582,19.00200080871582,18.758071899414062,3663
2021-11-25,19.29800033569336,19.5,19.010000228881836,19.011999130249023,18.767942428588867,1978
2021-11-26,19.00200080871582,19.5,18.989999771118164,19.00200080871582,18.758071899414062,3949
2021-11-29,19.049999237060547,19.697999954223633,18.777999877929688,18.777999877929688,18.53694725036621,8058
2021-11-30,18.700000762939453,19.3700008392334,18.700000762939453,18.700000762939453,18.459949493408203,13640
2021-12-01,19.09600067138672,19.600000381469727,19.00200080871582,19.101999282836914,18.856786727905273,2194
2021-12-02,19.00200080871582,19.5,18.70400047302246,18.70400047302246,18.463897705078125,3650
2021-12-03,19.29800033569336,19.299999237060547,18.600000381469727,18.649999618530273,18.41058921813965,5781
2021-12-06,18.70199966430664,19.049999237060547,18.666000366210938,18.790000915527344,18.54879379272461,7923
2021-12-07,18.790000915527344,19.04400062561035,18.700000762939453,18.75,18.509305953979492,17093
2021-12-08,18.700000762939453,19.100000381469727,18.700000762939453,18.799999237060547,18.558664321899414,6129
2021-12-09,18.802000045776367,19.149999618530273,18.802000045776367,18.802000045776367,18.560638427734375,3409
2021-12-10,18.799999237060547,19.600000381469727,18.799999237060547,19.076000213623047,18.83112144470215,8081
2021-12-13,19.049999237060547,19.993999481201172,18.851999282836914,18.979999542236328,18.736352920532227,9773
2021-12-14,18.899999618530273,19.0,18.899999618530273,18.899999618530273,18.657381057739258,3850
2021-12-15,18.902000427246094,19.0,18.408000946044922,18.520000457763672,18.282258987426758,13562
2021-12-16,18.558000564575195,18.785999298095703,18.5,18.5,18.262516021728516,661
2021-12-17,18.5,18.700000762939453,18.299999237060547,18.5,18.262516021728516,7555
2021-12-20,18.350000381469727,18.350000381469727,18.011999130249023,18.02400016784668,17.792625427246094,8460
2021-12-21,18.0,18.1299991607666,18.0,18.010000228881836,17.778806686401367,8467
2021-12-22,18.0,18.200000762939453,18.0,18.010000228881836,17.778806686401367,3079
2021-12-23,18.00200080871582,18.11400032043457,18.0,18.11400032043457,17.881471633911133,3999
2021-12-24,18.100000381469727,18.18000030517578,18.054000854492188,18.15999984741211,17.9268798828125,884
2021-12-27,18.100000381469727,18.139999389648438,18.052000045776367,18.124000549316406,17.891342163085938,1601
2021-12-28,18.020000457763672,18.597999572753906,18.020000457763672,18.597999572753906,18.359256744384766,7497
2021-12-29,18.3799991607666,18.600000381469727,18.3799991607666,18.600000381469727,18.36123275756836,1095
2021-12-30,18.600000381469727,19.100000381469727,18.540000915527344,19.0,18.7560977935791,13029
2021-12-31,18.899999618530273,18.899999618530273,18.802000045776367,18.857999801635742,18.61591911315918,579
2022-01-03,18.899999618530273,19.399999618530273,18.799999237060547,19.09000015258789,18.844942092895508,4802
2022-01-04,19.09000015258789,19.40999984741211,19.0,19.0,18.7560977935791,3239
2022-01-05,18.950000762939453,19.20599937438965,18.899999618530273,18.899999618530273,18.657381057739258,31520
2022-01-06,19.100000381469727,19.100000381469727,18.450000762939453,18.450000762939453,18.213157653808594,5703
2022-01-07,18.700000762939453,18.700000762939453,18.25,18.399999618530273,18.163799285888672,11082
2022-01-10,18.299999237060547,19.27400016784668,18.299999237060547,18.86400032043457,18.621843338012695,9414
2022-01-11,19.0,19.0,18.520000457763672,18.520000457763672,18.282258987426758,4770
2022-01-12,18.5,18.56800079345703,17.799999237060547,17.799999237060547,17.571500778198242,13324
2022-01-13,18.100000381469727,18.200000762939453,17.851999282836914,18.003999710083008,17.77288246154785,3493
2022-01-14,18.0,18.00200080871582,17.200000762939453,17.200000762939453,16.979204177856445,6742
2022-01-17,17.628000259399414,17.743999481201172,17.384000778198242,17.743999481201172,17.516220092773438,3159
2022-01-18,17.799999237060547,17.899999618530273,17.200000762939453,17.200000762939453,16.979204177856445,7717
2022-01-19,17.200000762939453,17.450000762939453,17.0,17.100000381469727,16.8804874420166,8776
2022-01-20,17.100000381469727,17.131999969482422,16.695999145507812,16.788000106811523,16.572492599487305,7870
2022-01-21,16.700000762939453,16.74799919128418,15.59000015258789,16.040000915527344,15.83409595489502,13840
2022-01-24,15.85200023651123,16.176000595092773,14.800000190734863,15.0,14.807445526123047,13164
2022-01-25,15.199999809265137,15.199999809265137,14.720000267028809,14.800000190734863,14.610013008117676,4800
2022-01-26,14.699999809265137,15.100000381469727,14.54800033569336,14.555999755859375,14.369144439697266,4537
2022-01-27,14.399999618530273,14.600000381469727,14.279999732971191,14.600000381469727,14.412580490112305,6190
2022-01-28,14.600000381469727,14.612000465393066,14.300000190734863,14.3100004196167,14.126302719116211,2030
2022-01-31,14.302000045776367,14.59000015258789,14.300000190734863,14.5,14.313863754272461,3846
2022-02-01,14.600000381469727,14.800000190734863,14.302000045776367,14.359999656677246,14.175660133361816,7450
2022-02-02,14.302000045776367,14.887999534606934,14.22599983215332,14.496000289916992,14.309915542602539,9600
2022-02-03,14.600000381469727,14.600000381469727,14.300000190734863,14.300000190734863,14.11643123626709,3649
2022-02-04,14.5,14.5,14.0,14.279999732971191,14.096687316894531,6986
2022-02-07,14.399999618530273,14.456000328063965,14.133999824523926,14.279999732971191,14.096687316894531,3776
2022-02-08,14.199999809265137,14.486000061035156,14.199999809265137,14.300000190734863,14.11643123626709,466
2022-02-09,14.319999694824219,14.604000091552734,14.149999618530273,14.194000244140625,14.011792182922363,9724
2022-02-10,14.119999885559082,14.28600025177002,14.119999885559082,14.149999618530273,13.968356132507324,3024
2022-02-11,14.119999885559082,14.465999603271484,14.020000457763672,14.199999809265137,14.017714500427246,6971
2022-02-14,14.199999809265137,14.29800033569336,14.116000175476074,14.234000205993652,14.051278114318848,6102
2022-02-15,14.300000190734863,14.5,14.199999809265137,14.5,14.313863754272461,2535
2022-02-16,14.600000381469727,14.607999801635742,14.399999618530273,14.460000038146973,14.27437686920166,7866
2022-02-17,14.600000381469727,14.600000381469727,14.399999618530273,14.5600004196167,14.373093605041504,1777
2022-02-18,14.5600004196167,14.697999954223633,14.329999923706055,14.5600004196167,14.373093605041504,12783
2022-02-21,14.5600004196167,14.597999572753906,14.119999885559082,14.119999885559082,13.938741683959961,11434
2022-02-22,14.399999618530273,14.399999618530273,14.137999534606934,14.180000305175781,13.997971534729004,5207
2022-02-23,14.399999618530273,14.399999618530273,14.149999618530273,14.399999618530273,14.215147018432617,4022
2022-02-24,14.039999961853027,14.097999572753906,13.5,13.883999824523926,13.705771446228027,5295
2022-02-25,14.0,14.199999809265137,13.604000091552734,14.100000381469727,13.918998718261719,5141
2022-02-28,14.300000190734863,14.300000190734863,13.800000190734863,14.069999694824219,13.889383316040039,12718
2022-03-01,13.899999618530273,14.89799976348877,13.899999618530273,14.715999603271484,14.527090072631836,12942
